LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,t_param,s_param,fire_size_log
38.91833333,-119.85166667,0.1,Natural,Natural,1997,131,0,0.8487106826614613,0.7775241094476631,0.09531017980432487
39.28,-119.88833333,0.2,Natural,Natural,1997,131,0,0.4496723867160601,0.46202593594500774,0.18232155679395465
38.85833333,-119.87166667,0.1,Natural,Natural,1997,131,0,0.8531061201649722,0.7850591030273861,0.09531017980432487
39.295,-120.205,0.1,Debris and open burning,Human,1997,222,1,0.22886719475996312,0.2208745043200756,0.09531017980432487
39.06166667,-120.125,0.1,Misuse of fire by a minor,Human,1997,196,1,0.0935361465489208,0.08306618700901422,0.09531017980432487
39.06166667,-120.125,0.1,Misuse of fire by a minor,Human,1997,201,1,0.0935361465489208,0.08306618700901422,0.09531017980432487
38.91666667,-119.97666667,0.1,Natural,Natural,1997,209,0,0.8625204179071179,0.8082324635291401,0.09531017980432487
38.88333333,-120.05166667,0.1,Natural,Natural,1997,211,0,0.8785790317432227,0.8737498685643068,0.09531017980432487
38.91666667,-119.94,0.1,Equipment and vehicle use,Human,1997,211,1,0.8545680234112344,0.7884429658961715,0.09531017980432487
39.135,-119.94333333,0.1,Debris and open burning,Human,1997,213,1,0.5952169042035688,0.5730541888014594,0.09531017980432487
39.19333333,-120.09333333,0.1,Recreation and ceremony,Human,1997,214,1,0.2681400558038715,0.2606842554940103,0.09531017980432487
38.85833333,-120.015,0.1,Misuse of fire by a minor,Human,1997,214,1,0.866295598233905,0.8463805291601839,0.09531017980432487
38.96166667,-119.94333333,0.1,Misuse of fire by a minor,Human,1997,215,1,0.847241181517827,0.7754681437869041,0.09531017980432487
38.91666667,-120.07,0.1,Recreation and ceremony,Human,1997,216,1,0.8825346925670773,0.8800130890799492,0.09531017980432487
38.87166667,-119.94,0.1,Natural,Natural,1997,211,0,0.8600356584145268,0.7961636611849463,0.09531017980432487
38.86166667,-120.09833333,0.1,Natural,Natural,1997,211,0,0.8849202420111262,0.8855331499303472,0.09531017980432487
38.975,-120.21666667,0.1,Recreation and ceremony,Human,1997,234,1,0.020056533649646404,0.024834407504673996,0.09531017980432487
38.91666667,-120.145,0.5,Recreation and ceremony,Human,1997,221,1,0.9276181161312018,0.9346632371771912,0.4054651081081644
38.85833333,-120.015,0.1,Smoking,Human,1997,222,1,0.866295598233905,0.8463805291601839,0.09531017980432487
39.22333333,-120.13166667,0.1,Recreation and ceremony,Human,1997,227,1,0.2744641491149115,0.2700722555352924,0.09531017980432487
38.93166667,-120.05166667,0.1,Smoking,Human,1997,229,1,0.8782501067309973,0.873648952333194,0.09531017980432487
38.87166667,-119.94,0.1,Smoking,Human,1997,241,1,0.8600356584145268,0.7961636611849463,0.09531017980432487
39.23666667,-120.0,0.1,Misuse of fire by a minor,Human,1997,241,1,0.4006815469484176,0.3963845782618964,0.09531017980432487
38.90166667,-120.09,0.5,Debris and open burning,Human,1997,244,1,0.8860762199928385,0.8875014815566067,0.4054651081081644
38.95,-119.9,2.0,Recreation and ceremony,Human,1997,244,1,0.8477071069638065,0.7761368472833071,1.0986122886681098
38.88666667,-120.03333333,0.1,Smoking,Human,1997,246,1,0.8673054629743555,0.8489871978959868,0.09531017980432487
39.25,-120.0,0.1,Smoking,Human,1997,249,1,0.4117561544145285,0.4053586932708636,0.09531017980432487
38.85833333,-120.03333333,0.1,Smoking,Human,1997,256,1,0.8672588482777797,0.8489218931792755,0.09531017980432487
39.28333333,-119.95,0.1,Natural,Natural,1997,263,0,0.44164623482051335,0.43840588678013354,0.09531017980432487
38.87166667,-119.95833333,0.1,Arson/incendiarism,Human,1997,264,1,0.8615147362516076,0.8003238588706424,0.09531017980432487
38.91666667,-120.03333333,0.5,Smoking,Human,1997,223,1,0.8674549509030878,0.8491649970474184,0.4054651081081644
38.975,-119.94333333,0.1,Recreation and ceremony,Human,1997,223,1,0.8411291466164725,0.7667823407495936,0.09531017980432487
39.16333333,-120.16166667,0.1,Recreation and ceremony,Human,1997,225,1,0.21436080926494236,0.20371698173523103,0.09531017980432487
38.88666667,-120.12666667,0.1,Recreation and ceremony,Human,1997,227,1,0.9269354296757357,0.9345236989441342,0.09531017980432487
39.25166667,-120.15,0.1,Debris and open burning,Human,1997,234,1,0.28780738611326234,0.29103382454221033,0.09531017980432487
39.06166667,-120.125,0.1,Smoking,Human,1997,239,1,0.0935361465489208,0.08306618700901422,0.09531017980432487
38.96,-120.08833333,0.1,Smoking,Human,1997,242,1,0.9147978130106331,0.9164667934485722,0.09531017980432487
39.17666667,-120.18,0.1,Natural,Natural,1997,248,0,0.21453354730417207,0.20373156877488588,0.09531017980432487
39.01833333,-119.925,0.1,Misuse of fire by a minor,Human,1997,250,1,0.7696619305650191,0.7020977182393622,0.09531017980432487
39.3,-120.06666667,0.1,Debris and open burning,Human,1997,287,1,0.32113853237623663,0.3248008820626182,0.09531017980432487
38.85833333,-119.99666667,0.1,Recreation and ceremony,Human,1997,291,1,0.8645964781457985,0.8326080544208895,0.09531017980432487
39.30833333,-119.87,0.1,Natural,Natural,1997,211,0,0.4494949958572787,0.46185062222774226,0.09531017980432487
39.12333333,-119.875,0.1,Recreation and ceremony,Human,1997,222,1,0.5631789704910283,0.5529465212486083,0.09531017980432487
39.19333333,-120.11333333,0.1,Smoking,Human,1997,294,1,0.24489618222596868,0.2363157085464319,0.09531017980432487
39.01833333,-120.125,0.1,Natural,Natural,1997,292,0,0.021011973981428695,0.025673512442608286,0.09531017980432487
38.88833333,-119.98333333,0.1,Smoking,Human,1998,200,1,0.8633566647726822,0.817601247617693,0.09531017980432487
38.94666667,-120.08833333,0.1,Debris and open burning,Human,1998,160,1,0.9178003935035498,0.923868440627775,0.09531017980432487
38.88666667,-120.015,0.1,Recreation and ceremony,Human,1998,181,1,0.8657618879865719,0.8434904024346834,0.09531017980432487
38.88833333,-119.98333333,0.1,Natural,Natural,1998,187,0,0.8633566647726822,0.817601247617693,0.09531017980432487
38.90166667,-120.12666667,0.1,Recreation and ceremony,Human,1998,200,1,0.9270627818811552,0.9345503539725368,0.09531017980432487
38.925,-120.15666667,0.1,Recreation and ceremony,Human,1998,199,1,0.9333008860515791,0.938387122572433,0.09531017980432487
39.025,-120.15666667,0.1,Recreation and ceremony,Human,1998,207,1,0.030300437670818286,0.030773148094049487,0.09531017980432487
38.87,-119.90333333,0.1,Recreation and ceremony,Human,1998,213,1,0.8540632816635064,0.7872171821953616,0.09531017980432487
38.855,-119.92166667,0.1,Recreation and ceremony,Human,1998,216,1,0.8598647744348054,0.7960499851039634,0.09531017980432487
38.91666667,-119.92166667,0.1,Misuse of fire by a minor,Human,1998,218,1,0.8529550657230013,0.7847368472302632,0.09531017980432487
38.85833333,-120.015,0.1,Smoking,Human,1998,218,1,0.866295598233905,0.8463805291601839,0.09531017980432487
38.87,-119.92166667,0.1,Recreation and ceremony,Human,1998,219,1,0.8550696497996974,0.7897139024457434,0.09531017980432487
38.925,-119.92166667,0.2,Smoking,Human,1998,219,1,0.8522177388853485,0.783229329182302,0.18232155679395465
38.885,-119.92166667,0.8,Recreation and ceremony,Human,1998,225,1,0.8545369907068764,0.7883655906491726,0.5877866649021191
38.92333333,-119.95666667,0.1,Smoking,Human,1998,234,1,0.8599141594613735,0.7960781229368545,0.09531017980432487
39.035,-119.90333333,0.1,Natural,Natural,1998,228,0,0.7452293156008507,0.685283286249277,0.09531017980432487
39.10666667,-119.925,0.1,Smoking,Human,1998,244,1,0.6714542018384941,0.6283215705847744,0.09531017980432487
38.90166667,-119.95833333,0.2,Misuse of fire by a minor,Human,1998,244,1,0.8606634389968982,0.7971058961851807,0.18232155679395465
38.90166667,-119.95833333,0.2,Arson/incendiarism,Human,1998,244,1,0.8606634389968982,0.7971058961851807,0.18232155679395465
39.23666667,-120.18666667,0.1,Smoking,Human,1998,215,1,0.21964042834019523,0.20762664333229217,0.09531017980432487
39.23666667,-120.18666667,0.3,Recreation and ceremony,Human,1998,225,1,0.21964042834019523,0.20762664333229217,0.262364264467491
39.19333333,-120.22333333,0.1,Natural,Natural,1998,228,0,0.21456845871562275,0.20373515216756935,0.09531017980432487
38.98333333,-120.23333333,0.1,Natural,Natural,1998,247,0,0.02081033033436975,0.02551277904750647,0.09531017980432487
38.9,-120.2,0.1,Natural,Natural,1998,227,0,0.9280268259204237,0.9347587233861522,0.09531017980432487
38.98333333,-120.2,0.1,Natural,Natural,1998,227,0,0.020111179389396255,0.024887392817494674,0.09531017980432487
38.89,-120.24666667,0.1,Natural,Natural,1998,227,0,0.9336414993203057,0.9385799255823382,0.09531017980432487
38.91666667,-120.23833333,0.1,Natural,Natural,1998,229,0,0.933945105903394,0.9387324301924077,0.09531017980432487
38.95166667,-120.185,0.1,Natural,Natural,1998,248,0,0.9342663240120486,0.9388792253540241,0.09531017980432487
39.23666667,-120.13833333,0.1,Natural,Natural,1998,207,0,0.27469991427709634,0.27017914507251717,0.09531017980432487
39.33666667,-120.0,0.1,Natural,Natural,1998,247,0,0.41745008150940127,0.4093525513434585,0.09531017980432487
39.33666667,-119.98166667,0.1,Natural,Natural,1998,247,0,0.4187339625389531,0.41232735507285,0.09531017980432487
38.98666667,-120.15666667,0.1,Natural,Natural,1998,236,0,0.010039351482878628,0.016831414202915986,0.09531017980432487
38.99972222,-120.20055556,0.1,Natural,Natural,1998,247,0,0.02117908084351688,0.02579946722848792,0.09531017980432487
39.05666667,-120.15666667,1.0,Natural,Natural,1998,261,0,0.10827517942403564,0.10841346494602203,0.6931471805599453
38.91,-120.08666667,0.5,Natural,Natural,1998,267,0,0.88613105576885,0.8875809551483141,0.4054651081081644
38.91666667,-120.03333333,0.1,Misuse of fire by a minor,Human,1998,292,1,0.8674549509030878,0.8491649970474184,0.09531017980432487
38.90833333,-120.07,5.0,Debris and open burning,Human,1998,296,1,0.8818789119333881,0.8784267027489163,1.791759469228055
38.9,-120.06666667,0.1,Debris and open burning,Human,1998,320,1,0.8802912770403779,0.8753103970642852,0.09531017980432487
39.14833333,-119.88666667,32.0,Misuse of fire by a minor,Human,1998,230,1,0.561836747954719,0.5522429596481822,3.4965075614664802
39.22333333,-120.17333333,0.1,Natural,Natural,1998,253,0,0.2278920458979852,0.22009024526875653,0.09531017980432487
39.135,-119.925,0.1,Natural,Natural,1998,248,0,0.5805424910219544,0.5597743568053387,0.09531017980432487
39.35,-120.0,3.0,Recreation and ceremony,Human,1999,135,1,0.4174975017803688,0.4094343707330451,1.3862943611198906
39.33333333,-119.875,0.1,Natural,Natural,1999,144,0,0.4485747000762319,0.46062484300044293,0.09531017980432487
39.11666667,-119.88444444,0.1,Recreation and ceremony,Human,1999,248,1,0.5634516932659519,0.5530507851626394,0.09531017980432487
39.33472222,-119.87361111,1.0,Natural,Natural,1999,222,0,0.44861410087182296,0.4606909006610211,0.6931471805599453
39.10138889,-119.85111111,0.1,Equipment and vehicle use,Human,1999,255,1,0.6766352724545284,0.6333722183243117,0.09531017980432487
39.2525,-119.96916667,0.1,Natural,Natural,1999,145,0,0.4292458745156969,0.4266224719938185,0.09531017980432487
38.95194444,-119.91805556,0.1,Misuse of fire by a minor,Human,1999,145,1,0.8480154027684248,0.7765672239268503,0.09531017980432487
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,1999,170,1,0.8607344084465065,0.797277163036222,0.09531017980432487
38.93555556,-119.91805556,0.1,Smoking,Human,1999,172,1,0.850262773092193,0.7797712221459165,0.09531017980432487
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,1999,173,1,0.8607344084465065,0.797277163036222,0.09531017980432487
38.8675,-120.06722222,0.1,Recreation and ceremony,Human,1999,180,1,0.8793371291289932,0.8742138879190434,0.09531017980432487
39.11722222,-120.11805556,0.1,Misuse of fire by a minor,Human,1999,184,1,0.1775583630400859,0.1687031523420603,0.09531017980432487
39.01694444,-119.90111111,0.5,Recreation and ceremony,Human,1999,193,1,0.7921560510228461,0.7203772723881199,0.4054651081081644
39.23388889,-120.085,0.1,Natural,Natural,1999,195,0,0.28941316913232656,0.29294995450541905,0.09531017980432487
38.91916667,-120.135,0.1,Recreation and ceremony,Human,1999,209,1,0.9274824249352489,0.9346353678346948,0.09531017980432487
38.91666667,-119.96833333,0.1,Misuse of fire by a minor,Human,1999,209,1,0.861724583368919,0.8015726914367768,0.09531017980432487
38.96805556,-120.10111111,0.1,Power generation/transmission/distribution,Human,1999,212,1,0.9682366580805781,0.9729692620727812,0.09531017980432487
38.96805556,-120.10111111,0.1,Natural,Natural,1999,222,0,0.9682366580805781,0.9729692620727812,0.09531017980432487
38.90027778,-119.93444444,0.1,Natural,Natural,1999,234,0,0.8548784851326041,0.7892257648950805,0.09531017980432487
39.16833333,-120.16888889,0.1,Natural,Natural,1999,234,0,0.21444252173355943,0.20372332649632613,0.09531017980432487
39.23388889,-120.0,0.5,Natural,Natural,1999,262,0,0.39794116270090124,0.39390458376107074,0.4054651081081644
38.8675,-119.98555556,0.1,Recreation and ceremony,Human,1999,265,1,0.8637417063960036,0.8223437959216982,0.09531017980432487
39.25,-120.0,0.1,Recreation and ceremony,Human,1999,266,1,0.4117561544145285,0.4053586932708636,0.09531017980432487
39.08444444,-120.10111111,0.1,Recreation and ceremony,Human,1999,271,1,0.08831514505644353,0.077155907716812,0.09531017980432487
39.2175,-120.11916667,0.1,Smoking,Human,1999,271,1,0.2744809190705305,0.27007985838716164,0.09531017980432487
39.16833333,-120.18583333,0.1,Recreation and ceremony,Human,1999,280,1,0.2144351757948172,0.20372272046780426,0.09531017980432487
38.85138889,-119.95138889,0.1,Recreation and ceremony,Human,1999,283,1,0.8611285693048704,0.7985284537611711,0.09531017980432487
39.21777778,-120.11916667,0.1,Misuse of fire by a minor,Human,1999,287,1,0.2744932858796507,0.2700854667411019,0.09531017980432487
38.90027778,-120.06722222,0.1,Recreation and ceremony,Human,1999,291,1,0.8804637122384354,0.8755741849415652,0.09531017980432487
38.91916667,-120.06722222,0.1,Recreation and ceremony,Human,1999,291,1,0.8819335453575411,0.8785550413405608,0.09531017980432487
39.25,-120.0,0.1,Recreation and ceremony,Human,1999,331,1,0.4117561544145285,0.4053586932708636,0.09531017980432487
38.90027778,-120.0025,0.1,Smoking,Human,1999,338,1,0.8645053436146727,0.831564122704959,0.09531017980432487
38.95194444,-119.935,0.1,Recreation and ceremony,Human,1999,347,1,0.8490960725535356,0.7780586075277349,0.09531017980432487
38.93555556,-119.935,0.1,Recreation and ceremony,Human,1999,113,1,0.8524304897430326,0.7836519782598811,0.09531017980432487
39.23388889,-120.0,0.1,Fireworks,Human,1999,128,1,0.39794116270090124,0.39390458376107074,0.09531017980432487
39.23388889,-120.0,0.1,Natural,Natural,1999,194,0,0.39794116270090124,0.39390458376107074,0.09531017980432487
38.98444444,-119.91805556,0.2,Misuse of fire by a minor,Human,1999,218,1,0.8405347067513335,0.7660353569193793,0.18232155679395465
38.90027778,-120.23416667,0.1,Natural,Natural,1999,253,0,0.9337152594529646,0.9386163684582634,0.09531017980432487
39.06833333,-119.91805556,0.1,Natural,Natural,1999,254,0,0.7106182624304644,0.6577838978149118,0.09531017980432487
38.95194444,-119.935,0.1,Recreation and ceremony,Human,1999,338,1,0.8490960725535356,0.7780586075277349,0.09531017980432487
39.31777778,-120.0,0.1,Misuse of fire by a minor,Human,1999,224,1,0.41735881642413286,0.409200679940203,0.09531017980432487
39.10111111,-120.23416667,0.1,Natural,Natural,1999,252,0,0.12094360441521403,0.1308657835628742,0.09531017980432487
39.33333333,-120.13333333,0.5,Recreation and ceremony,Human,1999,168,1,0.3126030543907606,0.3137841337903302,0.4054651081081644
39.18333333,-120.235,0.1,Natural,Natural,1999,194,0,0.18587199001073257,0.17549881060201622,0.09531017980432487
39.03527778,-120.21916667,0.1,Natural,Natural,1999,236,0,0.11412747109686316,0.1133351311208615,0.09531017980432487
39.05138889,-119.86305556,0.1,Natural,Natural,2000,216,0,0.7110229004661414,0.6580655578536544,0.09531017980432487
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,149,1,0.8607344084465065,0.797277163036222,0.09531017980432487
39.08472222,-119.91805556,0.1,Equipment and vehicle use,Human,2000,176,1,0.67747098059688,0.6339180658480571,0.09531017980432487
39.15,-119.91805556,0.1,Smoking,Human,2000,177,1,0.561544295942345,0.5520641167065609,0.09531017980432487
39.10083333,-120.20416667,0.1,Recreation and ceremony,Human,2000,197,1,0.12099301587306534,0.1309127659464258,0.09531017980432487
38.8675,-120.03333333,0.1,Misuse of fire by a minor,Human,2000,199,1,0.8672703010638714,0.8489378484251905,0.09531017980432487
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,202,1,0.8607344084465065,0.797277163036222,0.09531017980432487
38.93555556,-119.91805556,0.1,Recreation and ceremony,Human,2000,204,1,0.850262773092193,0.7797712221459165,0.09531017980432487
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,204,1,0.8607344084465065,0.797277163036222,0.09531017980432487
38.85138889,-120.05027778,0.1,Recreation and ceremony,Human,2000,205,1,0.8675380757493172,0.8492529447480497,0.09531017980432487
38.8675,-119.98555556,0.1,Misuse of fire by a minor,Human,2000,208,1,0.8637417063960036,0.8223437959216982,0.09531017980432487
38.98722222,-120.21194444,0.1,Natural,Natural,2000,178,0,0.020641773143666615,0.025371378292910186,0.09531017980432487
38.93361111,-120.23333333,0.1,Natural,Natural,2000,179,0,0.9341107284290034,0.9388099802881287,0.09531017980432487
38.8525,-120.23416667,0.1,Natural,Natural,2000,181,0,0.9276782398128867,0.9346759636941236,0.09531017980432487
38.86805556,-120.135,1.0,Natural,Natural,2000,182,0,0.9269626958940017,0.9345287121105046,0.6931471805599453
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,190,1,0.8607344084465065,0.797277163036222,0.09531017980432487
38.91861111,-120.03555556,0.1,Natural,Natural,2000,214,0,0.8676092480154219,0.8493218989047217,0.09531017980432487
38.93555556,-119.91805556,0.1,Natural,Natural,2000,216,0,0.850262773092193,0.7797712221459165,0.09531017980432487
38.93555556,-120.135,0.1,Recreation and ceremony,Human,2000,227,1,0.93191381019425,0.9373581455884855,0.09531017980432487
38.85027778,-120.23444444,0.1,Recreation and ceremony,Human,2000,225,1,0.9276628951221293,0.9346726624400818,0.09531017980432487
38.95166667,-120.16888889,0.1,Natural,Natural,2000,182,0,0.9342579879755495,0.9388757105232404,0.09531017980432487
38.96833333,-120.15055556,0.1,Natural,Natural,2000,215,0,0.9346292815639974,0.9390417486119649,0.09531017980432487
38.88388889,-119.96833333,0.1,Natural,Natural,2000,214,0,0.8623082421597907,0.8061806971021539,0.09531017980432487
38.90027778,-119.98555556,0.1,Debris and open burning,Human,2000,121,1,0.8633675134680011,0.8177336659511749,0.09531017980432487
38.90027778,-119.93444444,0.1,Debris and open burning,Human,2000,163,1,0.8548784851326041,0.7892257648950805,0.09531017980432487
39.10083333,-120.01916667,0.1,Recreation and ceremony,Human,2000,165,1,0.635648356020271,0.6071292669753059,0.09531017980432487
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,173,1,0.8607344084465065,0.797277163036222,0.09531017980432487
39.01944444,-120.18333333,0.5,Recreation and ceremony,Human,2000,173,1,0.030057801061798887,0.030596393913923294,0.4054651081081644
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,179,1,0.8607344084465065,0.797277163036222,0.09531017980432487
38.91666667,-120.0025,0.1,Natural,Natural,2000,182,0,0.8643116718377983,0.829290579146199,0.09531017980432487
38.90027778,-120.0025,0.1,Recreation and ceremony,Human,2000,185,1,0.8645053436146727,0.831564122704959,0.09531017980432487
38.89388889,-120.03222222,0.1,Recreation and ceremony,Human,2000,189,1,0.867281239687935,0.8489528801717858,0.09531017980432487
38.9,-119.98333333,0.1,Misuse of fire by a minor,Human,2000,123,1,0.8632200864007039,0.8159983813410752,0.09531017980432487
39.01694444,-120.125,1.0,Smoking,Human,2000,167,1,0.02037077939789432,0.02513128880058434,0.6931471805599453
38.85138889,-119.96833333,0.1,Recreation and ceremony,Human,2000,185,1,0.8627570779818223,0.8107127290353298,0.09531017980432487
39.00083333,-119.91805556,0.1,Natural,Natural,2000,180,0,0.7935541774910874,0.7214053453819479,0.09531017980432487
38.85138889,-119.96833333,0.1,Natural,Natural,2000,215,0,0.8627570779818223,0.8107127290353298,0.09531017980432487
38.91666667,-120.15222222,0.1,Recreation and ceremony,Human,2000,227,1,0.9277421865566955,0.9346902610943539,0.09531017980432487
39.10083333,-120.21666667,0.1,Recreation and ceremony,Human,2000,227,1,0.12096204055965414,0.13088349008338349,0.09531017980432487
39.03333333,-120.135,0.1,Recreation and ceremony,Human,2000,240,1,0.050620874196304885,0.04659731670795511,0.09531017980432487
39.05194444,-120.135,0.3,Recreation and ceremony,Human,2000,281,1,0.1000490513086746,0.09262625736580646,0.262364264467491
38.91666667,-120.05027778,0.4,Recreation and ceremony,Human,2000,289,1,0.8783941226540672,0.8736876949485906,0.33647223662121295
39.185,-120.03416667,0.3,Smoking,Human,2000,289,1,0.3553731307913256,0.3670605314439409,0.262364264467491
39.185,-120.10222222,0.1,Smoking,Human,2000,292,1,0.24772051713774992,0.24338053765786288,0.09531017980432487
39.05194444,-120.11805556,0.1,Misuse of fire by a minor,Human,2000,294,1,0.07955365202420801,0.06759296373458748,0.09531017980432487
38.91916667,-120.05027778,0.1,Power generation/transmission/distribution,Human,2000,298,1,0.8783718264334358,0.8736817145704857,0.09531017980432487
39.23388889,-120.0,0.1,Smoking,Human,2000,312,1,0.39794116270090124,0.39390458376107074,0.09531017980432487
39.16861111,-119.91805556,0.2,Power generation/transmission/distribution,Human,2000,312,1,0.5238631392399616,0.5217716069615259,0.18232155679395465
38.88388889,-119.96833333,0.1,Natural,Natural,2000,216,0,0.8623082421597907,0.8061806971021539,0.09531017980432487
39.28527778,-120.20083333,0.1,Arson/incendiarism,Human,2000,189,1,0.22883271602924543,0.2208577577815108,0.09531017980432487
39.03555556,-120.23361111,0.1,Recreation and ceremony,Human,2000,235,1,0.11455390646539472,0.11355372236470947,0.09531017980432487
39.14916667,-119.88027778,0.1,Natural,Natural,2000,216,0,0.5617462021592909,0.5521879409310102,0.09531017980432487
39.32916667,-119.85222222,0.1,Natural,Natural,2000,242,0,0.4495057078806211,0.4618616718765672,0.09531017980432487
39.33305556,-119.87083333,0.1,Natural,Natural,2000,218,0,0.44883710560031365,0.461036211727509,0.09531017980432487
39.07694444,-119.91888889,0.3,Natural,Natural,2000,217,0,0.6780082538089102,0.6342520061211535,0.262364264467491
38.86388889,-120.03333333,0.1,Recreation and ceremony,Human,2000,229,1,0.867265489864712,0.848931146220243,0.09531017980432487
38.90027778,-119.96833333,0.3,Equipment and vehicle use,Human,2000,245,1,0.8620433548860954,0.8038816165727227,0.262364264467491
39.07055556,-119.86388889,0.1,Natural,Natural,2001,192,0,0.7104921622596543,0.6576948680428644,0.09531017980432487
39.13111111,-119.89722222,0.1,Recreation and ceremony,Human,2001,174,1,0.5632594722988171,0.5529790315227775,0.09531017980432487
39.34222222,-119.85555556,0.1,Recreation and ceremony,Human,2001,159,1,0.44918608499503165,0.4615034526953506,0.09531017980432487
39.16916667,-120.21805556,0.2,Other causes,Human,2001,251,1,0.1663389000675283,0.15961657232671073,0.18232155679395465
38.88388889,-120.13527778,0.2,Smoking,Human,2001,91,1,0.9270688216287958,0.9345516133642034,0.18232155679395465
38.85194444,-120.01777778,0.1,Smoking,Human,2001,176,1,0.8666295164254711,0.8475827659931081,0.09531017980432487
38.90166667,-120.03555556,0.3,Recreation and ceremony,Human,2001,94,1,0.8674432738141045,0.8491515544172401,0.262364264467491
38.91694444,-120.06666667,0.1,Recreation and ceremony,Human,2001,140,1,0.8815830659909644,0.8777495307482929,0.09531017980432487
38.90222222,-119.96694444,0.1,Natural,Natural,2001,184,0,0.861865134847742,0.8025262643073399,0.09531017980432487
38.885,-120.03333333,0.1,Recreation and ceremony,Human,2001,139,1,0.8673015386391011,0.8489803286704958,0.09531017980432487
38.93444444,-120.06722222,0.5,Smoking,Human,2001,121,1,0.8832356500815056,0.881757563091144,0.4054651081081644
38.86916667,-120.01777778,0.3,Fireworks,Human,2001,167,1,0.8664241131011411,0.8468910600251007,0.262364264467491
38.93388889,-120.05027778,0.1,Recreation and ceremony,Human,2001,139,1,0.8723063300575191,0.8657768852226925,0.09531017980432487
38.85277778,-120.11388889,0.1,Natural,Natural,2001,275,0,0.9264288774076972,0.9343780408144153,0.09531017980432487
38.88527778,-120.06861111,0.1,Recreation and ceremony,Human,2001,255,1,0.8799789437145846,0.8748845871785748,0.09531017980432487
38.93777778,-119.9825,0.3,Smoking,Human,2001,233,1,0.8626881401276155,0.8099724089209821,0.262364264467491
38.9025,-119.9525,0.3,Smoking,Human,2001,263,1,0.860096893481799,0.7962179003809069,0.262364264467491
38.90166667,-120.13333333,0.1,Smoking,Human,2001,279,1,0.9271940487978518,0.9345774885407316,0.09531017980432487
38.93527778,-119.91916667,0.1,Recreation and ceremony,Human,2001,252,1,0.8504400165910111,0.7800509869600805,0.09531017980432487
38.93583333,-120.10027778,0.1,Recreation and ceremony,Human,2001,216,1,0.9228537949089717,0.9311959857942682,0.09531017980432487
39.11666667,-120.1525,0.1,Misuse of fire by a minor,Human,2001,230,1,0.15163047356045248,0.1486060444561224,0.09531017980432487
38.98361111,-120.10138889,0.1,Smoking,Human,2001,204,1,0.975832749595328,0.9848732253802233,0.09531017980432487
39.21694444,-120.08472222,0.1,Recreation and ceremony,Human,2001,230,1,0.2856688588727021,0.2845167877034954,0.09531017980432487
39.00083333,-119.88416667,0.1,Natural,Natural,2001,184,0,0.7931795566953236,0.7211449747071265,0.09531017980432487
39.18444444,-120.10166667,0.1,Smoking,Human,2001,257,1,0.24785683370783704,0.2438231876568523,0.09531017980432487
38.88527778,-120.085,0.1,Recreation and ceremony,Human,2001,276,1,0.8839288917500876,0.8834274222487472,0.09531017980432487
39.11666667,-120.1525,0.1,Recreation and ceremony,Human,2001,252,1,0.15163047356045248,0.1486060444561224,0.09531017980432487
38.91111111,-120.22222222,0.3,Natural,Natural,2001,268,0,0.9338070347706642,0.9386652447372563,0.262364264467491
38.88416667,-119.95083333,0.5,Recreation and ceremony,Human,2001,262,1,0.8603241771552426,0.7964812211384722,0.4054651081081644
39.00111111,-119.98583333,0.1,Smoking,Human,2001,216,1,0.8133774900078639,0.7353961593337585,0.09531017980432487
38.86694444,-119.98583333,0.3,Power generation/transmission/distribution,Human,2001,166,1,0.863766246978583,0.8226461443370855,0.262364264467491
39.00111111,-120.05027778,1.5,Natural,Natural,2001,122,0,0.9839739451345919,0.9902386209204795,0.9162907318741551
39.10055556,-120.18472222,0.1,Smoking,Human,2001,147,1,0.12108193901009735,0.13099368602807987,0.09531017980432487
38.86861111,-120.08388889,0.5,Smoking,Human,2001,153,1,0.8825770750916614,0.8801183655129261,0.4054651081081644
38.90055556,-119.9675,0.1,Equipment and vehicle use,Human,2001,173,1,0.8619551379589759,0.8031906521338841,0.09531017980432487
38.95222222,-119.90111111,15.0,Fireworks,Human,2001,167,1,0.8475208078306168,0.7758727262137614,2.772588722239781
38.93527778,-119.93388889,0.5,Recreation and ceremony,Human,2001,176,1,0.8523292072324966,0.7834489226767991,0.4054651081081644
38.985,-120.08555556,0.1,Smoking,Human,2001,175,1,0.9743012448764728,0.9823966019693667,0.09531017980432487
38.95111111,-120.08444444,1.0,Misuse of fire by a minor,Human,2001,174,1,0.9160719759712421,0.9197230629391546,0.6931471805599453
39.16916667,-120.03416667,0.5,Natural,Natural,2001,206,0,0.36189017955027514,0.3703556659147965,0.4054651081081644
