LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param,dist_to_lake_km,cluster_basin_std,cluster_basin_eq,cluster_near_std,cluster_near_eq,cluster_near_opt,cluster_basin_opt
36.24999,-114.01746,0.1,Arson/incendiarism,Human,1996,136,1,0.09531017980432487,0.013308449201693155,0.010940434324507177,0.7431618269121553,2,2,0.0,2.0,2.0,2
36.51751,-114.425,0.1,Recreation and ceremony,Human,1996,139,1,0.09531017980432487,0.7688475488769501,0.7446246148783529,0.6375560924766066,1,1,1.0,1.0,1.0,1
36.25288,-114.182,245.0,Natural,Natural,1996,202,0,5.5053315359323625,0.9819034459220068,0.9750299802112294,12.44548487754118,2,2,,,,2
35.86743,-114.61251,2.0,Natural,Natural,1996,208,0,1.0986122886681098,0.45844144822939986,0.4514997503240551,19.268639033833217,3,3,,,,3
36.48023,-114.41154,127.0,Natural,Natural,1996,224,0,4.852030263919617,0.7628542641987326,0.7374283784676569,1.1025901437719436,1,1,1.0,1.0,1.0,1
36.20416,-113.8448,20.0,Natural,Natural,1996,229,0,3.044522437723423,0.06531777319653523,0.0578098113839699,11.194536323413775,2,2,,,,2
36.19973,-113.85999,10.0,Natural,Natural,1996,229,0,2.3978952727983707,0.06521413224041707,0.05765828077293193,9.910130657527583,2,2,,,,2
36.20216,-113.85717,15.0,Natural,Natural,1996,229,0,2.772588722239781,0.06521833158289148,0.05766445154618664,10.28031614621943,2,2,,,,2
36.31297,-114.43078,0.1,Other causes,Human,1996,241,1,0.09531017980432487,0.7147099185309406,0.6875900652195347,0.6820921525181339,1,1,1.0,1.0,1.0,1
36.01469,-114.30047,2.0,Natural,Natural,1996,248,0,1.0986122886681098,0.25907697614621567,0.2735464046395059,1.3922199087422742,0,0,0.0,0.0,0.0,0
36.10153,-114.64463,0.1,Natural,Natural,1996,276,0,0.09531017980432487,0.43811826621108674,0.42336922224326123,0.8140480045504772,3,3,3.0,3.0,3.0,3
36.00841,-114.76722,0.1,Debris and open burning,Human,1997,11,1,0.09531017980432487,0.46877724786495545,0.4630724997507452,1.2780155687928691,3,3,3.0,3.0,3.0,3
36.21007,-114.94743,0.1,Equipment and vehicle use,Human,1997,19,1,0.09531017980432487,0.5058384408282415,0.5026203798452837,10.828205895305283,3,3,,,,3
36.16018,-114.89787,0.1,Equipment and vehicle use,Human,1997,42,1,0.09531017980432487,0.5058567053692008,0.502629717422284,3.728651594275763,3,3,3.0,3.0,3.0,3
36.24634,-114.41732,0.1,Fireworks,Human,1997,114,1,0.09531017980432487,0.6829986703471379,0.6576561653957441,0.5907276138681861,1,1,1.0,1.0,1.0,1
36.12498,-114.76471,0.2,Recreation and ceremony,Human,1997,115,1,0.18232155679395465,0.5384915379965168,0.5290913547184547,0.6247842744456122,3,3,3.0,3.0,3.0,3
36.49872,-114.37714,0.1,Recreation and ceremony,Human,1997,131,1,0.09531017980432487,0.7712850760350616,0.7513605592665409,0.15197831954642663,1,1,1.0,1.0,1.0,1
36.13031,-114.80382,0.1,Recreation and ceremony,Human,1997,145,1,0.09531017980432487,0.524818083344704,0.5199637425518773,0.5199707900308066,3,3,3.0,3.0,3.0,3
36.16693,-114.49248,0.1,Recreation and ceremony,Human,1997,145,1,0.09531017980432487,0.6564390617040118,0.6286417700517912,0.1666960102706245,3,3,3.0,3.0,3.0,3
36.13047,-114.80137,0.1,Equipment and vehicle use,Human,1997,146,1,0.09531017980432487,0.5249789674928362,0.5200372093993147,0.41586733805636955,3,3,3.0,3.0,3.0,3
36.12867,-114.78327,0.5,Fireworks,Human,1997,180,1,0.4054651081081644,0.5303263122258361,0.5246616222085857,0.3511271338157729,3,3,3.0,3.0,3.0,3
36.03998,-114.80526,0.1,Fireworks,Human,1997,183,1,0.09531017980432487,0.4743230760131246,0.46990885991304265,0.7115939359626059,3,3,3.0,3.0,3.0,3
36.0247,-114.79943,0.1,Equipment and vehicle use,Human,1997,186,1,0.09531017980432487,0.4734850843062213,0.4681742663789121,1.8612515090995212,3,3,3.0,3.0,3.0,3
36.47901,-114.4216,0.5,Smoking,Human,1997,192,1,0.4054651081081644,0.7667625868060621,0.7410565194103771,2.1940403344637343,1,1,1.0,1.0,1.0,1
35.86991,-114.59821,0.1,Smoking,Human,1997,198,1,0.09531017980432487,0.45835879527950113,0.45141436995437495,19.77955752044829,3,3,,,,3
35.99327,-114.09092,0.5,Natural,Natural,1997,201,0,0.4054651081081644,0.20629799743879473,0.22408182021411197,3.5609184220451064,0,0,2.0,0.0,0.0,0
36.41227,-114.41631,0.1,Smoking,Human,1997,244,1,0.09531017980432487,0.7384314767530936,0.7087528636244461,2.136461097161744,1,1,1.0,1.0,1.0,1
36.04934,-113.98234,0.1,Natural,Natural,1997,294,0,0.09531017980432487,0.12080632019114096,0.14135179110890428,6.97936527204777,0,0,,,,0
36.13529,-114.22344,5.0,Natural,Natural,1997,330,0,1.791759469228055,0.9161186585169192,0.9042629155186476,8.305620121546234,0,0,,,,0
36.18108,-114.69692,0.1,Equipment and vehicle use,Human,1997,351,1,0.09531017980432487,0.587357766556362,0.5683427492074815,2.7849172670665703,3,3,3.0,3.0,3.0,3
36.16804,-114.12579,0.1,Recreation and ceremony,Human,1998,90,1,0.09531017980432487,0.9759665714180611,0.9713232394867655,2.323658096275774,0,0,0.0,2.0,2.0,0
36.3074,-114.42655,0.1,Smoking,Human,1998,139,1,0.09531017980432487,0.6986507730529294,0.6720024247253186,0.3605757833019571,1,1,1.0,1.0,1.0,1
36.1303,-114.83879,0.1,Recreation and ceremony,Human,1998,145,1,0.09531017980432487,0.5126968242856531,0.5110912317266629,0.5200441162463814,3,3,3.0,3.0,3.0,3
36.52838,-114.1396,0.1,Recreation and ceremony,Human,1998,156,1,0.09531017980432487,0.7983405960482652,0.785819834405343,16.908226226732996,2,2,,,,2
35.88948,-114.87542,0.2,Natural,Natural,1998,158,0,0.18232155679395465,0.46995709986303225,0.46434357081051647,17.311998097432014,3,3,,,,3
36.16668,-114.76843,0.1,Equipment and vehicle use,Human,1998,158,1,0.09531017980432487,0.5612723042248142,0.5459736880674986,3.4145967050127473,3,3,3.0,3.0,3.0,3
36.23097,-114.82458,300.0,Natural,Natural,1998,169,0,5.707110264748875,0.5140200338969273,0.5119018777405354,10.85121566514146,3,3,,,,3
36.09548,-114.90559,0.1,Equipment and vehicle use,Human,1998,172,1,0.09531017980432487,0.5046954576591032,0.5014048310950385,4.42829062237875,3,3,3.0,3.0,3.0,3
36.26696,-114.03419,0.1,Smoking,Human,1998,174,1,0.09531017980432487,0.01341553265278529,0.011197106136126825,3.1090416770386784,2,2,0.0,2.0,2.0,2
35.99168,-114.69681,0.1,Smoking,Human,1998,184,1,0.09531017980432487,0.45814502598671775,0.4511853494515231,3.727978903211785,3,3,3.0,3.0,3.0,3
36.04249,-114.8085,0.1,Recreation and ceremony,Human,1998,185,1,0.09531017980432487,0.4746468805167494,0.4704095087336823,0.6626695082297474,3,3,3.0,3.0,3.0,3
36.03503,-114.80082,0.1,Recreation and ceremony,Human,1998,186,1,0.09531017980432487,0.47388314170155194,0.4690464092930919,0.9512904958516805,3,3,3.0,3.0,3.0,3
36.16667,-114.91163,0.5,Smoking,Human,1998,192,1,0.4054651081081644,0.505822038361272,0.5026117188734381,5.051488254821751,3,3,,,,3
36.09435,-114.90186,0.1,Equipment and vehicle use,Human,1998,197,1,0.09531017980432487,0.5045823492004088,0.5012029233821299,4.270720676588836,3,3,3.0,3.0,3.0,3
36.06465,-114.80244,0.5,Natural,Natural,1998,226,0,0.4054651081081644,0.48234096065494814,0.47559224388024995,0.35419477799317356,3,3,3.0,3.0,3.0,3
36.11162,-114.87145,0.1,Debris and open burning,Human,1998,234,1,0.09531017980432487,0.5040931448490665,0.5001924717192395,0.9757333129594088,3,3,3.0,3.0,3.0,3
36.01668,-114.71809,0.1,Smoking,Human,1998,234,1,0.09531017980432487,0.4576266474767549,0.45056885463154955,0.6304143621287503,3,3,3.0,3.0,3.0,3
36.02088,-114.80402,0.1,Misuse of fire by a minor,Human,1998,262,1,0.09531017980432487,0.47363890485389004,0.46851554660978034,2.4506368988519176,3,3,3.0,3.0,3.0,3
36.48477,-114.34421,2.0,Arson/incendiarism,Human,1999,73,1,1.0986122886681098,0.7794172514325077,0.7632478129078133,0.2570797303086413,1,1,1.0,1.0,1.0,1
36.4601,-114.42854,0.2,Arson/incendiarism,Human,1999,73,1,0.18232155679395465,0.7627658721755475,0.7374142726178813,3.397454841837406,1,1,1.0,1.0,1.0,1
36.04331,-114.81054,1.0,Recreation and ceremony,Human,1999,92,1,0.6931471805599453,0.47922107228190797,0.4731094538461069,0.7178541095597653,3,3,3.0,3.0,3.0,3
36.23908,-114.57161,0.1,Arson/incendiarism,Human,1999,135,1,0.09531017980432487,0.6378471554516346,0.6143333224299173,7.520373902244553,1,1,,,,1
36.06468,-114.82182,0.1,Smoking,Human,1999,160,1,0.09531017980432487,0.48106007098489817,0.4747885731787411,1.2739415552354176,3,3,3.0,3.0,3.0,3
35.97708,-114.85761,0.1,Debris and open burning,Human,1999,187,1,0.09531017980432487,0.47935326599310996,0.4731925113394697,9.193592198491203,3,3,,,,3
36.06468,-114.82182,0.1,Smoking,Human,1999,199,1,0.09531017980432487,0.48106007098489817,0.4747885731787411,1.2739415552354176,3,3,3.0,3.0,3.0,3
36.1746,-114.1247,5.0,Natural,Natural,1999,207,0,1.791759469228055,0.981630168121236,0.9748948765851154,2.5472777896522465,0,0,0.0,2.0,2.0,2
35.97708,-114.91122,0.1,Arson/incendiarism,Human,1999,217,1,0.09531017980432487,0.479562139313161,0.47332724941185755,12.267899245999065,3,3,,,,3
36.02734,-114.78753,0.2,Recreation and ceremony,Human,1999,365,1,0.18232155679395465,0.4727899922157108,0.4667162514193337,0.985843157556932,3,3,3.0,3.0,3.0,3
35.9805,-113.8475,0.3,Natural,Natural,2000,169,0,0.262364264467491,0.0985066184868738,0.10977430312444214,7.584366896375012,0,0,,,,0
35.9517,-113.8194,1.0,Natural,Natural,2000,170,0,0.6931471805599453,0.08867552175979043,0.09387191764266534,5.9697483244579,0,0,,,,0
35.9305,-113.8925,1.5,Natural,Natural,2000,180,0,0.9162907318741551,0.09966408794101217,0.11150279080601971,13.60777250802012,0,0,,,,0
35.835,-113.8858,0.1,Natural,Natural,2000,214,0,0.09531017980432487,0.0886767256749502,0.0938719405339126,20.139484790485756,0,0,,,,0
35.8522,-113.8363,0.1,Natural,Natural,2000,218,0,0.09531017980432487,0.08867790134572957,0.09387195796087301,16.61809093349641,0,0,,,,0
35.9167,-113.87,0.1,Natural,Natural,2001,185,0,0.09531017980432487,0.08867442700150824,0.09387189455748816,11.884441747105784,0,0,,,,0
35.8,-113.8349,0.1,Natural,Natural,2001,218,0,0.09531017980432487,0.08867839118680365,0.09387196507650951,22.17408111679786,0,0,,,,0
35.8,-113.8013,0.1,Natural,Natural,2001,233,0,0.09531017980432487,0.08867911770197096,0.09387197550172849,21.69477150060886,0,0,,,,0
35.968,-113.8194,0.1,Equipment and vehicle use,Human,2001,303,1,0.09531017980432487,0.08867276842944886,0.09387185391600679,4.654225548262331,0,0,2.0,0.0,0.0,0
35.8186,-113.8519,0.1,Natural,Natural,2002,192,0,0.09531017980432487,0.08867784739866501,0.0938719571579111,20.59962688726961,0,0,,,,0
35.8183,-113.8519,0.3,Natural,Natural,2002,193,0,0.262364264467491,0.08867785042925351,0.09387195720312919,20.631218322706758,0,0,,,,0
36.0169,-113.8194,0.1,Natural,Natural,2002,254,0,0.09531017980432487,0.09387667552678362,0.10095631295679248,2.393692503707302,0,0,2.0,0.0,0.0,0
36.0055,-113.8025,0.1,Smoking,Human,2003,49,1,0.09531017980432487,0.08992704134059881,0.09582383743061505,1.9911677157935104,0,0,2.0,0.0,0.0,0
35.9819,-113.8002,0.1,Equipment and vehicle use,Human,2003,263,1,0.09531017980432487,0.08867211812801593,0.0938718358863922,2.3413811303921377,0,0,2.0,0.0,0.0,0
35.8333,-113.8013,75.0,Natural,Natural,2004,178,0,4.330733340286331,0.08867902124735652,0.09387197419378793,18.016768871613703,0,0,,,,0
35.9347,-113.9188,0.3,Natural,Natural,2004,180,0,0.262364264467491,0.10095949040367878,0.11341483029590821,13.955270943213218,0,0,,,,0
35.8167,-113.8008,7.0,Natural,Natural,2004,180,0,2.0794415416798357,0.08867908558410424,0.09387197506528559,19.84499449558026,0,0,,,,0
35.8286,-113.8775,0.1,Natural,Natural,2004,226,0,0.09531017980432487,0.08867706306149671,0.09387194495591475,20.43384342906911,0,0,,,,0
35.8439,-113.8847,0.1,Natural,Natural,2004,226,0,0.09531017980432487,0.08867658180523665,0.09387193801696224,19.22699609930653,0,0,,,,0
35.8167,-113.86,0.1,Natural,Natural,2004,226,0,0.09531017980432487,0.08867766882064751,0.0938719544751874,21.03965629661695,0,0,,,,0
35.833,-113.8894,0.1,Natural,Natural,2004,227,0,0.09531017980432487,0.08867666272372601,0.09387193939037285,20.489563082544496,0,0,,,,0
35.9039,-113.8597,3578.0,Natural,Natural,2005,200,0,8.182838710766026,0.0886757333132892,0.09387192171837927,12.393449376335974,0,0,,,,0
35.8044,-113.8105,3100.0,Natural,Natural,2005,200,0,8.03947991910045,0.08867890498555873,0.09387197259866925,21.301086985606638,0,0,,,,0
35.8142,-113.7841,300.0,Natural,Natural,2005,203,0,5.707110264748875,0.08867947554162334,0.09387197998429571,20.033763430170342,0,0,,,,0
35.8578,-113.9044,0.5,Natural,Natural,2005,245,0,0.4054651081081644,0.08867559995982999,0.0938719191593969,18.89842472919621,0,0,,,,0
35.8369,-113.7972,668.0,Natural,Natural,2006,138,0,6.505784060128229,0.0886791166911383,0.09387197548800176,17.582285239377978,0,0,,,,0
35.8164,-113.8338,15.0,Natural,Natural,2006,157,0,2.772588722239781,0.08867830580091306,0.09387196385726358,20.38048080050493,0,0,,,,0
35.8836,-113.7674,33.2,Natural,Natural,2006,158,0,3.5322256440685598,0.08868002340332906,0.09387198734688822,12.37381012964325,0,0,,,,0
35.8997,-113.7505,20.0,Natural,Natural,2006,158,0,3.044522437723423,0.08868080737035064,0.09387199799371528,10.856671261655418,0,0,,,,0
35.8833,-113.7341,187.5,Natural,Natural,2006,158,0,5.2390980068880655,0.08868120806165392,0.0938720036635885,13.016403575047462,0,0,,,,0
35.8436,-113.8758,398.0,Natural,Natural,2006,162,0,5.988961416889864,0.08867685221093546,0.09387194263720053,18.874917855269658,0,0,,,,0
35.8911,-113.7788,0.2,Natural,Natural,2006,183,0,0.18232155679395465,0.08867960744230773,0.09387198176601481,11.493688776438962,0,0,,,,0
35.8867,-113.7677,175.0,Natural,Natural,2006,183,0,5.170483995038151,0.08868002478754039,0.0938719873654867,12.028668838517431,0,0,,,,0
35.8997,-113.848,1100.0,Natural,Natural,2006,198,0,7.00397413672268,0.08867647485869197,0.09387193500256515,12.211015260147771,0,0,,,,0
35.883,-113.848,221.0,Natural,Natural,2006,203,0,5.402677381872279,0.08867695892683634,0.09387194325744336,13.842584239066753,0,0,,,,0
35.8722,-113.8511,0.1,Natural,Natural,2006,204,0,0.09531017980432487,0.08867708695126232,0.09387194533751612,15.042812920791464,0,0,,,,0
35.8333,-113.7938,0.2,Natural,Natural,2006,204,0,0.18232155679395465,0.08867921465502884,0.09387197681562576,17.95570410237991,0,0,,,,0
35.8744,-113.828,0.5,Natural,Natural,2006,205,0,0.4054651081081644,0.08867788132226685,0.09387195766332072,14.043678302041906,0,0,,,,0
35.8619,-113.84,0.1,Natural,Natural,2006,205,0,0.09531017980432487,0.08867765388330781,0.09387195424817582,15.70952367638188,0,0,,,,0
35.88,-113.8119,0.2,Fireworks,Human,2007,185,1,0.18232155679395465,0.08867839929291005,0.09387196519183501,13.056039791116028,0,0,,,,0
35.9072,-113.8944,23.0,Natural,Natural,2007,202,0,3.1780538303479458,0.08867368480780494,0.09387187730401854,14.18469874192035,0,0,,,,0
35.9661,-113.8033,6.0,Natural,Natural,2007,202,0,1.9459101490553132,0.08867596043209673,0.09387192574332488,3.82610526064289,0,0,2.0,0.0,0.0,0
35.8028,-113.8575,0.2,Natural,Natural,2008,252,0,0.18232155679395465,0.08867786771735434,0.09387195746082552,22.422920711917826,0,0,,,,0
35.8531,-113.8767,0.3,Natural,Natural,2009,207,0,0.262364264467491,0.08867663195481747,0.09387193886971333,17.984047735164392,0,0,,,,0
36.1705,-113.7841,5.0,Natural,Natural,2000,183,0,1.791759469228055,0.07888019858807685,0.08236801969073673,13.593779891172417,0,0,,,,0
36.4528,-113.748,104.0,Natural,Natural,2000,207,0,4.653960350157523,0.014558640791495906,0.012832331325827406,31.836515642764322,2,2,,,,2
36.3355,-113.8041,10.0,Natural,Natural,2000,213,0,2.3978952727983707,0.014617792073169348,0.012863491208467519,20.029437164834796,2,2,,,,2
36.5666,-113.753,0.1,Natural,Natural,2000,229,0,0.09531017980432487,0.014518500195000106,0.01281321864873926,41.37078081402589,2,2,,,,2
36.5369,-113.7675,100.0,Natural,Natural,2001,136,0,4.61512051684126,0.01452165382228683,0.012814686545410925,37.89989994738697,2,2,,,,2
36.593,-113.9139,0.1,Natural,Natural,2001,185,0,0.09531017980432487,0.014452075064131039,0.012782179791577147,38.50992974803617,2,2,,,,2
36.4772,-113.9066,0.1,Natural,Natural,2001,185,0,0.09531017980432487,0.014476234322432786,0.012793639856439947,26.280386492080186,2,2,,,,2
36.4916,-113.9425,0.1,Natural,Natural,2001,186,0,0.09531017980432487,0.014450688718263362,0.01278150874264087,26.966055955934745,2,2,,,,2
36.428,-113.7763,10.0,Natural,Natural,2001,195,0,2.3978952727983707,0.014559982655398335,0.012832991769330775,28.092804997280336,2,2,,,,2
36.3328,-113.7722,0.1,Natural,Natural,2001,195,0,0.09531017980432487,0.014634397035330626,0.012873139961723639,22.503924132302213,2,2,,,,2
36.5786,-113.788,0.1,Natural,Natural,2001,195,0,0.09531017980432487,0.01450421429224261,0.012806602346057839,40.918807403421724,2,2,,,,2
36.5064,-113.7458,0.1,Natural,Natural,2001,206,0,0.09531017980432487,0.014538409211742072,0.012822564026697457,36.34964884463182,2,2,,,,2
36.5641,-113.7163,0.1,Natural,Natural,2001,206,0,0.09531017980432487,0.014530259875286772,0.012818713885160139,43.02965553970471,2,2,,,,2
36.4039,-113.7636,0.1,Natural,Natural,2001,222,0,0.09531017980432487,0.014578677343663285,0.012842390347913556,27.21254892353411,2,2,,,,2
36.1517,-113.728,45.0,Natural,Natural,2001,230,0,3.828641396489095,0.07944720719825013,0.0833064218504048,13.564394962137253,0,0,,,,0
36.4478,-113.9066,0.1,Natural,Natural,2001,231,0,0.09531017980432487,0.014484640218283608,0.012797552417704547,23.222993233792778,2,2,,,,2
36.2578,-113.7994,1.0,Natural,Natural,2001,231,0,0.6931471805599453,0.06523212599028226,0.057684703213503545,18.355495089569043,2,2,,,,2
36.3264,-113.9761,0.7,Natural,Natural,2001,234,0,0.5306282510621704,0.01446713770830382,0.012789369987033818,8.425450948805224,2,2,,,,2
36.583,-113.7847,28.0,Natural,Natural,2001,234,0,3.367295829986474,0.014504347014548384,0.012806663655779043,41.489568513539936,2,2,,,,2
36.5764,-113.823,39.0,Natural,Natural,2003,212,0,3.6888794541139363,0.014492300280710862,0.012801099158193859,39.307518240928374,2,2,,,,2
36.5641,-113.788,0.1,Natural,Natural,2003,235,0,0.09531017980432487,0.014507557566283417,0.012808147303057927,39.50698213102414,2,2,,,,2
36.1889,-113.7227,7.0,Natural,Natural,2004,176,0,2.0794415416798357,0.07930646374804445,0.08308162830681483,17.385008404592742,2,2,,,,0
36.4472,-113.7416,3.3,Natural,Natural,2004,214,0,1.4586150226995167,0.014563487115573663,0.01283472502706311,31.83000686804794,2,2,,,,2
36.4469,-113.7394,0.1,Natural,Natural,2004,214,0,0.09531017980432487,0.014564396238672228,0.012835176703672964,31.953887133013406,2,2,,,,2
36.3428,-113.7825,2.0,Natural,Natural,2004,232,0,1.0986122886681098,0.014619495900734232,0.012864459477145535,22.129777220252993,2,2,,,,2
36.5664,-113.7497,0.1,Natural,Natural,2005,154,0,0.09531017980432487,0.01451958836254176,0.012813724750199257,41.51413902762768,2,2,,,,2
36.4089,-113.8386,1.0,Natural,Natural,2005,173,0,0.6931471805599453,0.014541660561817734,0.012824112788583326,22.68982678067403,2,2,,,,2
36.4089,-113.8386,0.1,Natural,Natural,2005,174,0,0.09531017980432487,0.014541660561817734,0.012824112788583326,22.68982678067403,2,2,,,,2
36.4925,-113.7083,5675.0,Natural,Natural,2005,174,0,8.644002038279933,0.01455535186015058,0.01283071971508505,37.47438491358136,2,2,,,,2
36.5508,-113.9578,614.0,Natural,Natural,2005,179,0,6.421622267806518,0.01443392202846534,0.012773237749937959,33.234383815022305,2,2,,,,2
36.5681,-113.7406,35639.0,Natural,Natural,2005,179,0,10.481223881584746,0.014521973935631875,0.012814835770784084,42.12478860868214,2,2,,,,2
36.5586,-113.7497,0.1,Natural,Natural,2005,179,0,0.09531017980432487,0.0145215961480805,0.01281465966422727,40.7926574088894,2,2,,,,2
36.2367,-113.8733,624.0,Natural,Natural,2005,179,0,6.437751649736401,0.0647715763921005,0.05698734918819189,12.694154972099339,2,2,,,,2
36.3603,-113.7808,20551.0,Equipment and vehicle use,Human,2005,200,1,9.93071353878972,0.014603647925859622,0.01285561140910492,23.19802692134167,2,2,,,,2
36.5642,-113.9308,44707.0,Natural,Natural,2005,202,0,10.707907735505502,0.014447312950992525,0.012779866977709144,35.07692515778018,2,2,,,,2
36.4211,-113.8533,0.1,Natural,Natural,2005,209,0,0.09531017980432487,0.0145273672035083,0.01281735634625109,22.937051355560623,2,2,,,,2
36.5736,-113.9361,0.2,Natural,Natural,2005,210,0,0.18232155679395465,0.014443533386739687,0.012778015588760676,36.02059936293596,2,2,,,,2
36.4047,-113.9369,0.1,Natural,Natural,2005,210,0,0.09531017980432487,0.014476922384164582,0.01279396112867944,17.783815806216076,2,2,,,,2
36.1603,-113.8289,0.1,Natural,Natural,2005,212,0,0.09531017980432487,0.0719470187963428,0.06661563712809314,9.657887854408537,0,0,,,,0
36.5003,-114.0417,183.0,Natural,Natural,2005,216,0,5.214935757608986,0.014370277483485893,0.012738113333858384,27.606006526086865,2,2,,,,2
36.5683,-113.9294,578.0,Natural,Natural,2005,225,0,6.361302477572996,0.014447542980752166,0.012779979194420456,35.54747369617734,2,2,,,,2
36.5233,-113.9958,2680.0,Natural,Natural,2005,225,0,7.893945138235959,0.014410715948855075,0.012761209341449782,29.9418998870204,2,2,,,,2
36.1944,-113.8281,0.1,Natural,Natural,2005,226,0,0.09531017980432487,0.06556359936285482,0.05816414959719232,11.57965636177024,2,2,,,,2
36.1956,-113.7822,716.0,Natural,Natural,2006,158,0,6.57507584059962,0.07883992685181362,0.08229626857126085,16.361335514516863,2,2,,,,2
36.2061,-113.8083,726.0,Natural,Natural,2006,158,0,6.588926477533519,0.06558027687631848,0.05818798895504096,13.783846244122062,2,2,,,,2
36.2881,-113.8311,8.0,Natural,Natural,2006,178,0,2.1972245773362196,0.014678001816386127,0.012900712929250461,15.875575931291465,2,2,,,,2
36.5522,-113.9425,0.1,Natural,Natural,2006,178,0,0.09531017980432487,0.014442458680786476,0.01277748706014415,33.582941176263716,2,2,,,,2
36.5756,-113.8361,143.0,Natural,Natural,2006,181,0,4.969813299576001,0.014487522087802974,0.012798888111104741,38.75582883021454,2,2,,,,2
36.5108,-114.0019,3339.0,Natural,Natural,2006,181,0,8.113726085970747,0.014406226871199952,0.01275878983083166,28.548035560999732,2,2,,,,2
36.3914,-113.7575,1713.0,Natural,Natural,2006,182,0,7.446585099157725,0.01458912993173066,0.012847823958912728,26.832634596883832,2,2,,,,2
36.3389,-113.7364,56.0,Natural,Natural,2006,182,0,4.04305126783455,0.014640690190319687,0.012876914996106116,25.741246154532792,2,2,,,,2
36.4289,-113.7419,35.0,Natural,Natural,2006,183,0,3.58351893845611,0.014572496705869393,0.012839240187150235,30.473684591917596,2,2,,,,2
36.5056,-113.9342,35.0,Natural,Natural,2006,184,0,3.58351893845611,0.014453627004709828,0.012782928942796225,28.64141899190052,2,2,,,,2
36.565,-113.9825,809.0,Natural,Natural,2006,188,0,6.697034247666484,0.014418311403399674,0.012765230815507714,34.611931048859766,2,2,,,,2
36.4078,-113.7569,1.0,Natural,Natural,2006,191,0,0.6931471805599453,0.014578874229797607,0.012842491442227624,27.95432566603675,2,2,,,,2
36.5828,-113.7178,0.1,Natural,Natural,2006,198,0,0.09531017980432487,0.014525026567707483,0.0128162608710942,44.6321963765429,2,2,,,,2
36.5828,-113.7175,0.1,Natural,Natural,2006,198,0,0.09531017980432487,0.014525112160322365,0.012816300886272192,44.64769961300681,2,2,,,,2
36.175,-113.8119,1.0,Natural,Natural,2006,198,0,0.6931471805599453,0.07195690524656785,0.06662927421960974,11.892144386253875,0,0,,,,0
36.5522,-113.8892,1.0,Natural,Natural,2006,198,0,0.6931471805599453,0.01446950007953514,0.012790483187903122,34.680378620592556,2,2,,,,2
36.3342,-113.7636,0.1,Natural,Natural,2006,199,0,0.09531017980432487,0.014636118773009629,0.012874166412170596,23.277401509829147,2,2,,,,2
36.4208,-113.71,0.1,Natural,Natural,2006,199,0,0.09531017980432487,0.014587666262226183,0.012847054701206916,32.206428361977835,2,2,,,,2
36.4914,-113.8794,9.0,Natural,Natural,2006,200,0,2.302585092994046,0.014487621384132331,0.01279893410781066,28.629742742190768,2,2,,,,2
36.2414,-113.8094,5.0,Natural,Natural,2006,205,0,1.791759469228055,0.06527718409305988,0.05775064852500601,16.393125150304638,2,2,,,,2
36.2761,-113.7636,0.5,Natural,Natural,2006,205,0,0.4054651081081644,0.06532156379810382,0.05781532558358001,22.019892150443873,2,2,,,,2
36.4208,-113.7636,2.0,Natural,Natural,2006,205,0,1.0986122886681098,0.014568825935139263,0.012837389939671361,28.402374685562844,2,2,,,,2
36.2908,-113.7661,0.1,Natural,Natural,2006,205,0,0.09531017980432487,0.06523130672750602,0.05768349971450486,23.08813041833214,2,2,,,,2
36.4361,-113.9778,0.1,Natural,Natural,2006,205,0,0.09531017980432487,0.014431338572713101,0.012771934710407811,20.379722506832646,2,2,,,,2
36.5731,-113.9997,0.1,Natural,Natural,2006,205,0,0.09531017980432487,0.014407491031322295,0.012759474341869661,35.46427800675799,2,2,,,,2
36.3614,-113.7592,1.0,Natural,Natural,2006,205,0,0.6931471805599453,0.014611371304954475,0.012859876798112313,24.946622883819398,2,2,,,,2
36.5511,-113.94,5923.0,Natural,Natural,2006,206,0,8.68676717538769,0.014443958935427926,0.012778224772284822,33.49957308366601,2,2,,,,2
36.5614,-113.9786,200.0,Natural,Natural,2006,206,0,5.303304908059076,0.01442083582668884,0.012766548368207356,34.233323188982695,2,2,,,,2
36.4081,-113.9089,55.0,Natural,Natural,2006,206,0,4.02535169073515,0.014498081811488654,0.012803770292230832,19.10999124287948,2,2,,,,2
36.4942,-113.7925,73.0,Natural,Natural,2006,221,0,4.30406509320417,0.014525748603652777,0.012816598515422679,32.720376173578444,2,2,,,,2
36.445,-113.7256,4.0,Natural,Natural,2006,234,0,1.6094379124341003,0.014570000509184673,0.012837980369121784,32.74700733155924,2,2,,,,2
36.4356,-113.7997,0.1,Natural,Natural,2006,234,0,0.09531017980432487,0.014546423551385702,0.012826393911301562,27.22737924566055,2,2,,,,2
36.4164,-113.9972,2.0,Natural,Natural,2006,235,0,1.0986122886681098,0.014412322154439735,0.012762067268522964,18.076340118433023,2,2,,,,2
36.5289,-113.8086,17.0,Natural,Natural,2006,247,0,2.8903717578961645,0.014508990205234069,0.012808809808464758,35.19327096272964,2,2,,,,2
